ds,yhat,yhat_lower,yhat_upper
2019-03-06,3986.005095946837,2371.623776892127,5653.214308703892
2019-03-07,3908.3472417512417,2228.545507482608,5724.95697293764
2019-03-08,4169.472245054312,2361.9819898809483,5787.027470337699
2019-03-09,4579.806070905971,2765.834519114708,6251.529267690382
2019-03-10,4596.649835241235,2820.534837408571,6440.863438448897
2019-03-11,4690.171385568468,2912.708437019188,6401.034749062428
2019-03-12,4207.673967861583,2511.245223091534,6043.016929118218
2019-03-13,4105.274787216121,2375.2235063101725,5825.746736179144
2019-03-14,4022.828585718916,2252.662432234977,5725.430477934949
2019-03-15,4278.451982835412,2489.4894722254726,5995.168370568848
2019-03-16,4682.646517344196,3036.0182255350333,6324.019809287372
2019-03-17,4692.766777650841,2925.364977998599,6402.40035081964
2019-03-18,4779.013399177012,3081.165849935381,6499.05818975123
2019-03-19,4288.704473483597,2504.721101441456,5879.126014745221
2019-03-20,4177.95800817506,2422.5837210532786,5985.3058106429935
2019-03-21,4086.620346918219,2339.4958148760866,5802.245192092847
2019-03-22,4332.796043702905,2681.578678043365,6103.455520059101
2019-03-23,4726.976852039629,3033.697299164057,6504.756301869512
2019-03-24,4726.515921129609,2948.0045868714806,6476.291378634019
2019-03-25,4801.626677781878,3138.6673501327423,6534.306678758964
2019-03-26,4299.659645029409,2492.0966969322903,5989.785166124306
2019-03-27,4176.78956022766,2432.844997336076,5905.976645830095
2019-03-28,4072.947453646934,2306.677039152902,5776.076866869
2019-03-29,4306.352970822313,2702.8231958108204,6078.175927201168
2019-03-30,4687.6444342257555,2973.8215703949413,6412.844825707799
2019-03-31,4674.352623475765,3066.25197261988,6345.10027411643
2019-04-01,4736.897697124808,3073.967746822854,6387.916022363251
2019-04-02,4222.862511196861,2534.930338176544,5909.92166264862
2019-04-03,4088.6747620788897,2322.4287748854986,5749.163531498443
2019-04-04,3974.5327387560897,2313.352488837477,5744.684664659772
2019-04-05,4198.930147373028,2386.579820916888,5882.074004371658
2019-04-06,4572.777733522871,2855.0214277023733,6295.384727674427
2019-04-07,4553.86795421842,2857.33032312939,6326.38245276223
2019-04-08,4612.862429323448,2866.8830635960303,6229.276416860341
2019-04-09,4097.55575816136,2330.38523484531,5848.324448214759
2019-04-10,3964.5484721499183,2231.50127383621,5646.6133119742735
2019-04-11,3854.164252671271,2163.798035625374,5632.963705971866
2019-04-12,4084.967210404398,2424.9526678087404,5692.410270999002
2019-04-13,4467.877262072516,2730.799737434042,6154.356482836225
2019-04-14,4460.630133186611,2706.2109277514055,6118.281249001506
2019-04-15,4533.761949128818,2775.622901429128,6327.34647984788
2019-04-16,4034.8721797651983,2306.735289772894,5702.594274206539
2019-04-17,3920.2978276046165,2138.037800271358,5703.981730336938
2019-04-18,3830.0340420431194,2079.70375130357,5651.353119116102
2019-04-19,4082.2569400934176,2397.6015975618047,5810.220982571234
2019-04-20,4487.446583296512,2864.232206228339,6179.587468160556
2019-04-21,4502.856483955051,2802.7814353344907,6227.136788404662
2019-04-22,4598.5093815533955,2874.7022694354946,6295.3530629451
2019-04-23,4121.47277279664,2576.0904498527343,5901.124504015888
2019-04-24,4027.5467506699333,2341.9638598165748,5772.371955751779
2019-04-25,3956.198957085826,2362.5599403378287,5675.2633813273005
2019-04-26,4225.102019114217,2557.7501877656273,6014.415571135287
2019-04-27,4644.2709878882015,2935.6411025038215,6296.521652313661
2019-04-28,4670.5467155001625,2975.512422432188,6370.201962294584
2019-04-29,4773.604479305322,2976.446086338899,6492.563757200822
2019-04-30,4300.240925443648,2578.7468475068044,6074.796158916143
2019-05-01,4206.071508443259,2421.64613933686,5968.660861952005
2019-05-02,4130.47289832386,2486.2113343805254,5810.011404704934
2019-05-03,4391.125448610937,2766.1864660480965,6177.5830214170155
2019-05-04,4798.153033990972,3178.6668160550403,6493.920562408215
2019-05-05,4808.606056425736,2862.0009244419084,6471.900149200465
2019-05-06,4892.466872198213,3393.4283526868753,6614.892339466286
2019-05-07,4396.9307375002045,2560.3779691788527,6086.922908632576
2019-05-08,4278.0945587198885,2624.1478399551647,6141.530202905815
2019-05-09,4175.8881099334385,2427.018576045831,5986.090752909771
2019-05-10,4408.603079588663,2691.76430093954,6199.622508466088
2019-05-11,4787.017594466747,3003.225593188946,6429.217678607669
2019-05-12,4768.862421022562,3036.5480884315807,6466.849632183352
2019-05-13,4824.808548792172,3263.706101954294,6614.454688971257
2019-05-14,4302.729744044602,2706.890470977543,6057.994753270946
2019-05-15,4159.372874840148,2523.1062630770493,5862.1021718909005
2019-05-16,4035.2711945278356,2232.887037392847,5766.880221219131
2019-05-17,4249.256464396814,2462.581920392516,5921.415904653425
2019-05-18,4612.56806109803,2858.4559386100273,6352.3216930154
2019-05-19,4583.305730333678,2846.5853582576233,6286.894937643165
2019-05-20,4632.40610266777,2979.491211963447,6292.3012279998975
2019-05-21,4107.8969078423615,2314.714414739748,5841.774260587552
2019-05-22,3966.561962964508,2269.666931996159,5664.605603019858
2019-05-23,3848.852312777868,1993.6184946710573,5487.643626677478
2019-05-24,4073.3995043306377,2257.880037060383,5730.460651018415
2019-05-25,4451.129149530012,2719.952612962808,6282.328260902458
2019-05-26,4439.721349962833,2799.8506481619534,6232.200263249923
2019-05-27,4509.597919082086,2799.2785890134946,6236.0942754352045
2019-05-28,4008.190068096953,2163.210662433893,5609.0814543985925
2019-05-29,3891.6192783110614,2019.3701016278737,5564.679651517469
2019-05-30,3799.626312475705,1979.2365426261017,5352.750153649516
2019-05-31,4050.1038602867857,2399.381928189459,5809.509578508652
2019-06-01,4453.230436405482,2755.904544925034,6229.8289629862975
2019-06-02,4465.951537361019,2829.760602503209,6069.376278601035
2019-06-03,4557.98740773081,2845.6971091151026,6222.360426430445
2019-06-04,4076.1204972671285,2340.050427803464,5753.736390892776
2019-06-05,3975.894764115093,2146.645937602681,5636.7195749975635
2019-06-06,3896.561242679281,2090.0531041064373,5612.761587240394
2019-06-07,4155.624886634841,2374.0077498915507,5902.688762198512
2019-06-08,4562.989884629852,2775.0198322528245,6187.567179639546
2019-06-09,4575.449110671451,2981.7041507105896,6487.054651009768
2019-06-10,4662.696802273412,2885.4548087347057,6502.962875612239
2019-06-11,4171.617385821189,2455.1680609673435,5836.616854510971
2019-06-12,4057.982542581285,2183.8629721268358,5816.063671713756
2019-06-13,3961.3909751915326,2232.668765376235,5730.509531986552
2019-06-14,4199.80602885869,2440.4824071850185,5941.4073614612735
2019-06-15,4583.6886075635575,2815.3614992824896,6313.925520453158
2019-06-16,4570.4713826188945,2842.5134031545026,6160.554479481835
2019-06-17,4630.553805458157,2947.6666376469348,6389.418621622665
2019-06-18,4111.571334823675,2304.837012782083,5793.675354020519
2019-06-19,3970.0715205471247,2089.7786914758153,5691.2221104406235
2019-06-20,3846.43199509328,2211.5407450010584,5676.654555272693
2019-06-21,4059.3761440999147,2218.5540921424654,5686.272712223967
2019-06-22,4420.084521214826,2631.558125746199,6123.46227834129
2019-06-23,4386.6486194907975,2561.5892667705302,6173.301152771454
2019-06-24,4430.047098305922,2767.5262534691947,6100.447297043145
2019-06-25,3898.398418014193,2123.630394901982,5639.2268887027585
2019-06-26,3748.6230057401854,1944.2388417101367,5549.496239373734
2019-06-27,3621.3504096393326,1776.3044468010035,5335.808849632147
2019-06-28,3835.4275319184044,2010.447390767028,5518.946048588413
2019-06-29,4202.026228270584,2355.426714524606,5958.117122481255
2019-06-30,4179.097004886582,2460.8546282816365,5903.881181593443
2019-07-01,4237.348923583469,2313.855103015443,5961.445914473238
2019-07-02,3724.5095708398217,2008.8549359051242,5618.8670443514575
2019-07-03,3596.9980121410954,1837.1179482506582,5286.9552728242215
2019-07-04,3494.845886937262,1728.8530056383133,5176.599809801177
2019-07-05,3736.2223408353116,1988.0119767326032,5532.165746375793
2019-07-06,4131.560608632897,2269.278672627526,5868.464866317159
2019-07-07,4138.032438361336,2559.4981123439125,5914.652619420752
2019-07-08,4225.54987455434,2455.835792536174,5958.8638420629095
2019-07-09,3741.0476298874787,1961.4493460417316,5357.494929547526
2019-07-10,3640.1783238416624,1992.2542638861073,5368.250903191916
2019-07-11,3562.2551033964824,1711.2317345604276,5186.105497554052
2019-07-12,3824.796723260959,2129.6079149104503,5422.67353517266
2019-07-13,4237.672319342474,2479.8437125231494,5967.950750993527
2019-07-14,4257.591541857629,2547.6299996045373,5965.126745683487
2019-07-15,4354.119114143967,2631.5241569160653,6193.791285532503
2019-07-16,3873.966678994778,2130.276341182619,5671.069872511313
2019-07-17,3772.6939395784143,2053.669751564098,5409.912755517096
2019-07-18,3689.6534421607657,1987.8641645394948,5441.524069586695
2019-07-19,3942.534019249434,2184.44595832726,5756.840611573178
2019-07-20,4341.500178646784,2721.5917612276776,6047.163268276087
2019-07-21,4343.673266052904,2620.332319297574,6133.232362714443
2019-07-22,4419.133733223855,2793.516392615099,6237.7103045536305
2019-07-23,3915.197736603261,2151.024509643182,5638.059430497961
2019-07-24,3788.1005231302506,2094.212036906396,5654.950967560557
2019-07-25,3677.9214735359865,1907.1615237888795,5417.265853762305
2019-07-26,3903.1064029595273,2167.433612069726,5615.89232803726
2019-07-27,4274.585026698259,2439.3719538816645,5939.467421306225
2019-07-28,4250.23006384304,2434.4790150877106,6033.660600861462
2019-07-29,4300.837959699226,2504.818747545,6024.9393850019205
2019-07-30,3774.385085434696,1989.9191940396838,5482.637035016452
2019-07-31,3627.692471102927,1802.8711377070356,5468.515963814602
2019-08-01,3501.3344898626437,1748.4788879230057,5217.904387124341
2019-08-02,3714.1475726335543,2062.142581063928,5392.058919476775
2019-08-03,4077.3372579081524,2358.739589574625,5865.9554610136975
2019-08-04,4048.930352078147,2273.4882008049112,5652.570591051546
2019-08-05,4099.752380293506,2338.2204794111817,5918.724671018154
2019-08-06,3577.6842759468045,1663.6502954444343,5471.042333285557
2019-08-07,3439.3313421688367,1741.0978547429888,5097.572859572107
2019-08-08,3324.9397685906724,1542.14108502938,5105.21119141471
2019-08-09,3552.916539986557,1788.178387870075,5223.493448565074
2019-08-10,3933.9506979157172,2157.939450693291,5730.293292389357
2019-08-11,3925.4822961862697,2156.0839727935195,5763.433731880262
2019-08-12,3997.6987175276927,2268.718306154639,5781.435986315216
2019-08-13,3497.811723942571,1673.8070363142217,5395.632495841811
2019-08-14,3381.747652674441,1509.1437118129006,5138.797474458217
2019-08-15,3289.085392220525,1573.6117888646502,5035.832876811124
2019-08-16,3537.5973182127527,1919.6513842570496,5243.40093042754
2019-08-17,3937.3905052260952,2309.918738021732,5728.881503494383
2019-08-18,3945.3939413938724,2172.079499130624,5581.93429182269
2019-08-19,4031.3708490054096,2271.505755675038,5804.462171814524
2019-08-20,3542.2089861392606,1783.7682058412677,5247.705023344088
2019-08-21,3433.620925944262,1645.660532751335,5211.971992205438
2019-08-22,3345.088627538721,1550.074717973364,5116.455318422801
2019-08-23,3594.4072628465574,1969.141178971147,5308.294686138056
2019-08-24,3991.825511821259,2307.99573455702,5790.915231440651
2019-08-25,3994.5280649085307,2277.0317788847547,5766.444589182092
2019-08-26,4072.639563630654,2358.0953797957213,5896.3867174624675
2019-08-27,3573.5030946327383,1843.4577399548348,5215.035680129525
2019-08-28,3453.3655799911644,1696.963258218953,5288.671133959425
2019-08-29,3352.3048200507455,1567.847899691049,5012.098294460998
2019-08-30,3588.753678773229,1795.8821844566887,5323.373415222732
2019-08-31,3973.6192177857693,2291.7213896475046,5863.665951933197
2019-09-01,3964.7431623489297,2249.3620868147973,5667.432773038059
2019-09-02,4032.8836061327384,2266.9653029631704,5815.435360836409
2019-09-03,3525.9717576477756,1809.6483797009896,5398.983232372938
2019-09-04,3400.776749591024,1688.079159348129,5151.623337321556
2019-09-05,3297.8139163581645,1522.1842624898975,5063.175395334624
2019-09-06,3535.852629539867,1731.7522359117866,5316.705717309092
2019-09-07,3926.0220298593076,2196.2578062961934,5800.413617526948
2019-09-08,3926.26148710547,2166.2099208402833,5597.846423844111
2019-09-09,4007.296045104742,2187.6700377172992,5748.945518179195
2019-09-10,3516.890895417853,1736.2710258237198,5325.573094802892
2019-09-11,3411.518024271473,1684.810392689755,5192.225497540461
2019-09-12,3331.2704390631834,1681.9086423556193,5058.286856739511
2019-09-13,3594.379941932907,1760.6685021986168,5261.755815151675
2019-09-14,4011.3365457526525,2335.7705152697126,5758.130551922396
2019-09-15,4039.356006201934,2355.0571424663913,5916.982208727816
2019-09-16,4148.375263920811,2406.5809087552134,5910.887615314508
2019-09-17,3685.329284875548,1913.106071624332,5415.317534529885
2019-09-18,3605.8418109730687,1792.0985954824569,5490.4737948680195
2019-09-19,3549.1647357390993,1818.9269745235881,5327.6875555930455
2019-09-20,3832.7213418518386,2049.536559795485,5561.406895459582
2019-09-21,4266.250747078783,2474.43862966966,5986.560637832003
2019-09-22,4306.299287202411,2448.0794992531182,6151.248604995756
2019-09-23,4422.237910459999,2621.1308341246413,6207.836121360249
2019-09-24,3960.558399148484,2205.208428249092,5672.671342540388
2019-09-25,3876.5803249383866,2132.227136674401,5511.332957572188
2019-09-26,3809.402932702248,2041.6022992505857,5552.029899028748
2019-09-27,4076.45677098114,2309.802551237915,5746.210141567506
2019-09-28,4487.652111564821,2787.5362988406755,6125.743485114096
2019-09-29,4499.869707229358,2728.14258879508,6267.0689669737585
2019-09-30,4582.972913566945,2837.0000887110755,6384.426989045494
2019-10-01,4084.094075554782,2357.49802648124,5834.129030968144
2019-10-02,3959.327302891019,2167.6219370578474,5777.413176928228
2019-10-03,3848.66217378275,2136.5029313698988,5460.354501402615
2019-10-04,4070.513648838357,2386.5654020285774,5855.802272653819
2019-10-05,4435.8458075617,2756.8937452433374,6249.8486972916035
2019-10-06,4402.635617468095,2600.3258808981036,6162.658183272785
2019-10-07,4441.8564956529535,2722.9811470679656,6102.974996334032
2019-10-08,3901.735349783739,2134.3938606306756,5671.663939990927
2019-10-09,3739.4160393136194,1777.3606796384706,5594.044661781794
2019-10-10,3595.8646206316353,1867.3244196185185,5435.02009004996
2019-10-11,3790.3724656882714,2013.1639685827367,5578.08210521509
2019-10-12,4134.655635036913,2458.190181822294,5955.644712333527
2019-10-13,4087.297422138322,2248.1760331162686,5855.97799058441
2019-10-14,4119.714453261915,2400.1552318760137,5894.776436063003
2019-10-15,3580.400553722362,1758.779756271055,5228.181780676511
2019-10-16,3426.5817285354783,1596.4695733557155,5111.982113327774
2019-10-17,3299.117899540376,1484.9203465377386,5065.68865104362
2019-10-18,3517.0076289945773,1708.5436620984967,5446.644726830018
2019-10-19,3891.494208112589,2123.46177773774,5606.130548112724
2019-10-20,3880.5198809884478,2033.6318466488246,5682.143880167883
2019-10-21,3954.708300998107,2145.1870651182057,5692.690604960196
2019-10-22,3461.6290093444104,1589.9572555291516,5213.636431574839
2019-10-23,3357.4767399686148,1552.0180502123421,5061.900802495011
2019-10-24,3282.0005406198716,1583.3337440960493,5219.669909047846
2019-10-25,3553.038197162253,1781.8687774553666,5288.54698720957
2019-10-26,3980.65352627542,2158.759221474114,5773.054194786317
2019-10-27,4021.6224457545995,2191.269154409352,5898.178295071041
2019-10-28,4145.44703430578,2364.801210936173,5963.3643750827005
2019-10-29,3698.6504860711643,1886.5375208704725,5418.218118561045
2019-10-30,3636.4849053640446,1857.6384555016646,5370.241733318216
2019-10-31,3597.8861226556555,1827.6059281835244,5371.865276925686
2019-11-01,3900.030283165393,2069.3486400520783,5531.151991627275
2019-11-02,4352.489131642204,2478.010094176024,6136.92178520986
2019-11-03,4411.72937374139,2620.2633048193898,6122.4801032234
2019-11-04,4547.134925316773,2845.6160732591993,6286.892564048244
2019-11-05,4105.304694602045,2284.6396891270483,6013.436374198639
2019-11-06,4041.7577308883183,2169.031869167355,5765.338051987093
2019-11-07,3995.879961283296,2187.7715808652265,5775.104999011219
2019-11-08,4285.467459637253,2441.7103278242703,5867.111681910339
2019-11-09,4720.863511655229,2921.2707574735064,6442.293538376359
2019-11-10,4759.435336026705,3075.439957985099,6610.537421330017
2019-11-11,4871.56987882359,2969.2801176882995,6772.214079664066
2019-11-12,4404.942042317422,2632.5530481396604,6169.790732501738
2019-11-13,4316.187988973871,2608.9785588821155,6051.977689422578
2019-11-14,4245.818618378164,2414.227779153775,5886.434347694749
2019-11-15,4512.72908239241,2657.3892441222424,6238.370972733593
2019-11-16,4928.302543468089,3242.1166049825047,6802.922353357752
2019-11-17,4950.854970653476,3222.43008658182,6621.621322523799
2019-11-18,5051.601292995727,3152.313586384578,6823.534588880778
2019-11-19,4578.897116699738,2951.9353812975314,6285.45551198788
2019-11-20,4489.889411016254,2648.538022047704,6338.830785130403
2019-11-21,4425.411922430039,2510.6337197938087,6098.615310267473
2019-11-22,4704.481723052143,2918.65045049173,6434.069095382643
2019-11-23,5138.395502157104,3307.2579752924107,6844.639411137232
2019-11-24,5185.172651022156,3476.190631133028,6881.730960899268
2019-11-25,5315.525560350294,3438.4488151109267,7009.610980145603
2019-11-26,4877.111276720562,3073.2757230079683,6632.067378526735
2019-11-27,4826.197704648065,3073.304214639221,6413.3862508915845
2019-11-28,4802.579742169774,3023.5963958963303,6660.218235941655
2019-11-29,5124.10124057789,3207.6886825701017,6865.791651624686
2019-11-30,5600.780751746686,3787.480384833169,7468.731387860928
2019-12-01,5689.287354589969,3897.106128153025,7601.541147870874
2019-12-02,5858.946128419302,4123.72242955156,7715.391000934273
2019-12-03,5456.026498005125,3649.0156458798715,7292.010663125797
2019-12-04,5435.445669838256,3585.835639081205,7174.211806452992
2019-12-05,5435.7215610285775,3599.6067930545487,7340.80545147753
2019-12-06,5773.53013212195,4036.035563530693,7641.191915083549
2019-12-07,6257.864141397929,4553.021551191694,8037.297312867653
2019-12-08,6344.538725364402,4550.158723027875,8076.772353640841
2019-12-09,6502.222569222209,4658.621125425403,8147.863935014114
2019-12-10,6076.747192665185,4391.678021333038,7868.86355894106
2019-12-11,6022.825994435135,4279.5387096078675,7802.792316499319
2019-12-12,5979.017019812505,4201.25344870437,7791.612806610287
2019-12-13,6262.284075616199,4502.779785306783,8075.853096390081
2019-12-14,6682.153081768922,4744.531456929656,8451.74016240003
2019-12-15,6695.2090971800735,4783.203199288339,8356.99785721073
2019-12-16,6771.11297738762,4905.754493220243,8652.163425463432
2019-12-17,6256.890538230501,4527.615552661456,8165.048233560296
2019-12-18,6108.62636376041,4277.444830629029,7856.490938609139
2019-12-19,5966.396849838478,4104.637509590634,7715.230998087716
2019-12-20,6148.797850896106,4333.463787001375,8060.528979347103
2019-12-21,6467.064657595261,4641.106242309605,8205.660824514915
2019-12-22,6379.530655200157,4517.703234599594,8218.677576960505
2019-12-23,6357.604581225302,4517.663563122797,8140.159845438166
2019-12-24,5750.020241543951,4051.5014902959815,7642.741158074555
2019-12-25,5514.491805686392,3695.314523591359,7163.334609472757
2019-12-26,5292.610227346001,3388.0230616254585,7084.105368172219
2019-12-27,5404.337059220432,3551.4623867223286,7269.140786967494
2019-12-28,5662.0942154104,3762.533938916999,7446.471324306145
2019-12-29,5525.196759388675,3798.3430389202385,7458.657628166895
2019-12-30,5465.809248695327,3629.9502541001366,7276.167633071065
2019-12-31,4833.179977321757,3069.2134447390767,6537.970979197651
2020-01-01,4585.286576055425,2918.1155279304653,6280.123225305712
2020-01-02,4363.728706333941,2609.5190552071035,6152.601755755892
2020-01-03,4488.224152822356,2713.7118594402373,6255.446257277014
2020-01-04,4770.706751025021,3098.8541723415724,6657.841336691234
2020-01-05,4669.772962713049,2932.2023368248333,6439.010103283606
2020-01-06,4656.657225295552,2826.8366618382142,6503.045272803198
2020-01-07,4079.4898834697487,2247.7466910621742,5770.549769683063
2020-01-08,3894.970518566799,2025.1806598091057,5532.929291830005
2020-01-09,3743.291672455864,1796.3794010663082,5576.713208852103
2020-01-10,3942.6684590824643,2165.071974212271,5842.682123159688
2020-01-11,4303.471636784113,2500.8936168170153,6113.0568894984
2020-01-12,4282.710063157182,2486.908708478831,5959.484364019689
2020-01-13,4350.041763616172,2550.503796723496,6221.828376968591
2020-01-14,3852.0665464677636,2010.3047824601656,5556.324628872261
2020-01-15,3744.032146594796,1929.336881573465,5507.813596029472
2020-01-16,3664.7881246449388,1828.3907325848672,5425.819777083717
2020-01-17,3931.342327348678,2062.1638567032533,5821.476248498274
2020-01-18,4353.016893801778,2581.063452867057,6291.364525495888
2020-01-19,4385.949253994737,2548.026183599835,6307.131859598234
2020-01-20,4499.116998469619,2659.02375806531,6287.66700178552
2020-01-21,4038.6393297266313,2221.515114862876,5898.381418237086
2020-01-22,3959.4869886358283,2115.8980005945205,5752.148123101171
2020-01-23,3900.4349267470666,2120.067304953675,5680.686602247512
2020-01-24,4178.612702962534,2400.9777291728465,5785.771082959713
2020-01-25,4603.649883522875,2762.42499771532,6417.540114298499
2020-01-26,4632.1622964151975,2773.901244744022,6525.749686552454
2020-01-27,4733.7585210401385,2968.376760252781,6511.75963431879
2020-01-28,4255.319907099979,2361.1897192956317,6119.995851725533
2020-01-29,4152.686662834635,2311.918054498425,5885.719869075434
2020-01-30,4065.5849748421333,2282.2665270614107,5920.474141290139
2020-01-31,4312.150853795131,2382.3619262677116,6257.509785727666
2020-02-01,4703.048705262581,2937.2469850372217,6381.410882290561
2020-02-02,4695.93118149763,2872.689752931921,6480.077972113418
2020-02-03,4761.420365555496,2896.6694572549295,6477.077951411545
2020-02-04,4247.364200290343,2402.1277801491874,6122.883837013054
2020-02-05,4110.501253635049,2286.3491715081227,5896.760587373478
2020-02-06,3991.369252869906,2236.648392893636,5791.826773963245
2020-02-07,4208.813461339172,2452.4829469818637,5887.540824195556
2020-02-08,4574.093176699494,2753.3120170724164,6371.70290685679
2020-02-09,4545.333082502293,2737.2840762586975,6349.585928479129
2020-02-10,4593.499574757865,2759.312146085654,6527.435728204811
2020-02-11,4066.6559420868402,2195.8336204061306,5812.233853037405
2020-02-12,3921.629357110095,2114.3549509706327,5764.497191601185
2020-02-13,3798.924885379368,1946.130713890656,5631.2111663698415
2020-02-14,4017.2422758740295,2088.5842163364377,5678.755926708191
2020-02-15,4387.593431614074,2526.8300067537375,6295.151536484118
2020-02-16,4367.766854068447,2521.9555323438635,6089.143786043805
2020-02-17,4428.318702191609,2551.188781696264,6248.503353959712
2020-02-18,3916.8438369908436,2177.687987782397,5859.605362896884
2020-02-19,3789.6592906787773,1965.562937513331,5550.72424150868
2020-02-20,3686.734853234125,1887.9653860971123,5444.903176295234
2020-02-21,3926.2260472898647,1999.5748045331668,5714.410112921524
2020-02-22,4318.606931454236,2470.2084664966733,6185.170740130048
2020-02-23,4321.148614651623,2530.1031695310194,6105.28901556838
2020-02-24,4403.92276955258,2594.6455213676268,6113.392484606253
2020-02-25,3914.0832303377147,2048.129984856152,5711.989827656642
2020-02-26,3807.5579016876713,1853.5541883747862,5720.678503797739
2020-02-27,3723.985537166279,1752.4485160262795,5676.978597305552
2020-02-28,3981.252602105586,2180.4256314441936,5845.779524371537
2020-02-29,4389.627682957476,2526.1361131168615,6202.611150088694
2020-03-01,4406.239421711503,2559.3515165936997,6265.384822252263
2020-03-02,4501.077427563649,2839.6190266942963,6293.983401157841
2020-03-03,4021.26947555246,2157.5389171756096,5919.394587213039
2020-03-04,3922.7674940588445,2080.480882951501,5743.537259634636
2020-03-05,3845.2772139024864,1946.3685596305395,5536.949249069546
2020-03-06,4106.787036163547,2170.5084245899675,5910.8010443753665
2020-03-07,4517.693937482883,2651.495955926568,6396.648937118265
2020-03-08,4535.272750180729,2584.651334785175,6347.864116746831
2020-03-09,4629.668617487669,2727.5444352795007,6502.281228898398
2020-03-10,4148.166259095734,2227.7312471281944,5919.130895872786
2020-03-11,4046.8688410140767,2092.181207171714,5758.040996147351
2020-03-12,3965.6215715052354,2007.1736257280195,5848.671540759409
2020-03-13,4222.535778550115,2317.9258745229213,6076.08222044393
2020-03-14,4628.111429154489,2786.5285670335197,6521.646842063438
2020-03-15,4639.704508867406,2891.3375094616617,6337.103729660049
2020-03-16,4727.519080641876,2903.5214154061487,6475.46666446483
2020-03-17,4238.87761542185,2336.987101691853,6015.488640161598
2020-03-18,4129.902286689381,2335.325464673358,5918.636490052716
2020-03-19,4040.442194824781,2162.856540601516,5653.368661682368
2020-03-20,4288.602073257136,2482.105603618039,6157.089680239174
2020-03-21,4684.870193923521,3007.9138958401904,6473.272848882336
2020-03-22,4686.591617881809,2942.8523053389786,6464.169332601443
2020-03-23,4763.966318501982,2975.6456840529045,6414.61868440759
2020-03-24,4264.32546987753,2438.5743316505436,6048.388145742102
2020-03-25,4143.818296393741,2209.117065792011,5790.167534333357
2020-03-26,4042.344167649471,2247.2869860982446,5920.924928067762
2020-03-27,4278.085234470774,2503.204703550796,6066.575453664491
2020-03-28,4661.637102475176,2829.9625042447415,6420.74399851891
2020-03-29,4650.483511779193,2785.983594235383,6469.44296295182
2020-03-30,4714.994423853405,2932.5250113519323,6404.144354637634
2020-03-31,4202.7007378245125,2495.522247285553,6200.579308703836
2020-04-01,4069.978021232051,2216.896186914965,5937.126716541456
2020-04-02,3956.97398917311,2091.3624033875394,5643.503623089594
2020-04-03,4182.135136992721,2382.055368379657,5900.293812503779
2020-04-04,4556.3301892127465,2658.0960486082226,6295.561381234726
2020-04-05,4537.316551230888,2821.5415780334124,6367.069585077277
2020-04-06,4595.729427544962,2810.6708528615895,6399.28899885712
2020-04-07,4079.347127997201,2186.0441096287504,5913.846971825922
2020-04-08,3944.765272607724,2025.9017280288929,5757.20422182252
2020-04-09,3832.3149701113757,1954.496032392479,5569.894123523638
2020-04-10,4060.5807204316598,2315.6745293655713,5748.368822084077
2020-04-11,4440.516040909032,2435.84082784932,6287.1480304240395
2020-04-12,4429.903320081162,2738.246559600483,6179.820553194035
2020-04-13,4499.3378489257175,2691.634156914958,6268.548076806868
2020-04-14,3996.4897954894914,2135.2742608159183,5840.691542292013
2020-04-15,3877.7770270063656,2137.0976445138094,5696.59701550877
2020-04-16,3783.283989432264,2032.355294386771,5493.995979256548
2020-04-17,4031.2824648284914,2249.2559768781334,5783.606231290128
2020-04-18,4432.352208057132,2542.7384929618242,6204.631420887919
2020-04-19,4443.847897958623,2470.498286892515,6296.689542380013
2020-04-20,4535.89221450505,2754.0860719326565,6493.120270042871
2020-04-21,4055.6486024838446,2161.0268709998218,5840.0316091684645
2020-04-22,3959.0063584663976,2025.1654728660608,5808.581753101881
2020-04-23,3885.5129288042276,2154.792661432958,5548.855761562313
2020-04-24,4152.90887093532,2325.2779164036624,5947.526598996152
2020-04-25,4571.2630761101855,2704.8868857803905,6297.131448809807
2020-04-26,4597.454261935636,2714.901314819556,6413.323033467384
2020-04-27,4701.178108949563,2881.289177655942,6587.323745108591
2020-04-28,4229.233167472122,2395.825250794985,6167.69345681923
2020-04-29,4137.217753668203,2378.022607809551,6045.715886708303
2020-04-30,4064.472334520091,2184.4598363818855,5854.007078267953
2020-05-01,4328.622508428473,2655.2907943638156,6150.806680972955
2020-05-02,4739.719887859155,2931.8163515981532,6542.736190107576
2020-05-03,4754.726664669558,2837.563000992867,6586.458504050387
2020-05-04,4843.5230768162655,2989.044688376632,6599.433716973291
2020-05-05,4353.190825419131,2399.1454617904724,6104.190830698622
2020-05-06,4239.7046660521555,2312.702466282436,5909.548951685841
2020-05-07,4142.86676247646,2291.3819510724034,5923.110866093546
2020-05-08,4380.839080458453,2589.618067872146,6134.472074640212
2020-05-09,4764.271377821396,2820.946728243008,6520.135077188341
2020-05-10,4750.770893808363,2873.1167197511813,6533.88560212158
2020-05-11,4810.893343166572,2920.5164474781022,6564.564238635122
2020-05-12,4292.408704568396,2457.6977352904055,6101.082925741863
2020-05-13,4151.974509468711,2230.891252893037,5827.242452645462
2020-05-14,4030.0517298653026,2153.5935139583585,5887.636858922548
2020-05-15,4245.419066198072,2185.9004888926574,6068.057122790891
